Cn Code,Nutrient code,Nutrient value,Per unit,Value type code,Source code,Date added,Last modified
124165,269,5.680,100g,6,3,05/27/2023,04/27/2023
124165,291,1.600,100g,6,3,05/27/2023,04/27/2023
124165,301,203,100g,6,3,05/27/2023,04/27/2023
124165,303,2.190,100g,6,3,05/27/2023,04/27/2023
124165,306,,100g,6,3,05/27/2023,04/27/2023
124165,307,722,100g,6,3,05/27/2023,04/27/2023
124165,320,,100g,6,3,12/12/2024,04/27/2023
124165,328,,100g,6,3,05/27/2023,04/27/2023
124165,401,0,100g,6,3,05/27/2023,04/27/2023
124165,539,,100g,6,3,05/27/2023,04/27/2023
124165,601,28,100g,6,3,05/27/2023,04/27/2023
124165,605,0,100g,6,3,05/27/2023,04/27/2023
124165,606,3.25,100g,6,3,05/27/2023,04/27/2023
124166,203,7.140,100g,6,3,05/27/2023,04/27/2023
124166,204,7.140,100g,6,3,05/27/2023,04/27/2023
124166,205,42.900,100g,6,3,05/27/2023,04/27/2023
124166,207,,100g,6,3,05/27/2023,04/27/2023
124166,208,286,100g,6,3,05/27/2023,04/27/2023
124166,255,,100g,6,3,05/27/2023,04/27/2023
124166,269,3.570,100g,6,3,05/27/2023,04/27/2023
124166,291,0,100g,6,3,05/27/2023,04/27/2023
124166,301,0,100g,6,3,05/27/2023,04/27/2023
124166,303,3.860,100g,6,3,05/27/2023,04/27/2023
124166,306,,100g,6,3,05/27/2023,04/27/2023
124166,307,357,100g,6,3,05/27/2023,04/27/2023
124166,320,,100g,6,3,12/12/2024,04/27/2023
124166,328,,100g,6,3,05/27/2023,04/27/2023
124166,401,0,100g,6,3,05/27/2023,04/27/2023
124166,539,,100g,6,3,05/27/2023,04/27/2023
124166,601,0,100g,6,3,05/27/2023,04/27/2023
124166,605,0,100g,6,3,05/27/2023,04/27/2023
124166,606,1.790,100g,6,3,05/27/2023,04/27/2023
124167,203,15.100,100g,6,3,05/27/2023,08/31/2023
124167,204,7.940,100g,6,3,05/27/2023,08/31/2023
124167,205,23.800,100g,6,3,05/27/2023,08/31/2023
124167,207,,100g,6,3,05/27/2023,08/31/2023
124167,208,238,100g,6,3,05/27/2023,08/31/2023
124167,255,,100g,6,3,05/27/2023,08/31/2023
124167,269,3.170,100g,6,3,05/27/2023,08/31/2023
124167,291,2.400,100g,6,3,05/27/2023,08/31/2023
124167,301,119,100g,6,3,05/27/2023,08/31/2023
124167,303,1.430,100g,6,3,05/27/2023,08/31/2023
124167,306,,100g,6,3,05/27/2023,08/31/2023
124167,307,540,100g,6,3,05/27/2023,08/31/2023
124167,320,,100g,6,3,12/12/2024,08/31/2023
124167,328,,100g,6,3,05/27/2023,08/31/2023
124167,401,4.800,100g,6,3,05/27/2023,08/31/2023
124167,539,,100g,6,3,05/27/2023,08/31/2023
124167,601,32,100g,6,3,05/27/2023,08/31/2023
124167,605,0,100g,6,3,05/27/2023,08/31/2023
124167,606,3.170,100g,6,3,05/27/2023,08/31/2023
124168,203,5.100,100g,6,3,05/27/2023,04/27/2023
124168,204,14,100g,6,3,05/27/2023,04/27/2023
124168,205,39.5,100g,6,3,05/27/2023,04/27/2023
124168,207,,100g,6,3,05/27/2023,04/27/2023
124168,208,293,100g,6,3,05/27/2023,04/27/2023
124168,255,,100g,6,3,05/27/2023,04/27/2023
124168,269,11.5,100g,6,3,05/27/2023,04/27/2023
124168,291,3.800,100g,6,3,05/27/2023,04/27/2023
124168,301,102,100g,6,3,05/27/2023,04/27/2023
124168,303,1.840,100g,6,3,05/27/2023,04/27/2023
124168,306,,100g,6,3,05/27/2023,04/27/2023
124168,307,293,100g,6,3,05/27/2023,04/27/2023
124168,320,,100g,6,3,12/12/2024,04/27/2023
124168,328,,100g,6,3,05/27/2023,04/27/2023
124168,401,0,100g,6,3,05/27/2023,04/27/2023
124168,539,,100g,6,3,05/27/2023,04/27/2023
124168,601,0,100g,6,3,05/27/2023,04/27/2023
124168,605,0,100g,6,3,05/27/2023,04/27/2023
124168,606,6.380,100g,6,3,05/27/2023,04/27/2023
124169,203,7.140,100g,6,3,05/27/2023,04/27/2023
124169,204,8.930,100g,6,3,05/27/2023,04/27/2023
124169,205,44.600,100g,6,3,05/27/2023,04/27/2023
124169,207,,100g,6,3,05/27/2023,04/27/2023
124169,208,286,100g,6,3,05/27/2023,04/27/2023
124169,255,,100g,6,3,05/27/2023,04/27/2023
124169,269,3.570,100g,6,3,05/27/2023,04/27/2023
124169,291,5.400,100g,6,3,05/27/2023,04/27/2023
124169,301,29,100g,6,3,05/27/2023,04/27/2023
124169,303,1.790,100g,6,3,05/27/2023,04/27/2023
124169,306,193,100g,6,3,05/27/2023,04/27/2023
124169,307,375,100g,6,3,05/27/2023,04/27/2023
124169,320,,100g,6,3,12/12/2024,04/27/2023
124169,328,,100g,6,3,05/27/2023,04/27/2023
124169,401,10.900,100g,6,3,05/27/2023,04/27/2023
124169,539,1.800,100g,6,3,05/27/2023,04/27/2023
124169,601,0,100g,6,3,05/27/2023,04/27/2023
124169,605,0,100g,6,3,05/27/2023,04/27/2023
124169,606,1.790,100g,6,3,05/27/2023,04/27/2023
124170,203,10.700,100g,6,3,05/27/2023,04/27/2023
124170,204,3.210,100g,6,3,05/27/2023,04/27/2023
124170,205,31,100g,6,3,05/27/2023,04/27/2023
124170,207,,100g,6,3,05/27/2023,04/27/2023
124170,208,192,100g,6,3,05/27/2023,04/27/2023
124170,255,,100g,6,3,05/27/2023,04/27/2023
124170,269,1.070,100g,6,3,05/27/2023,04/27/2023
124170,291,3.200,100g,6,3,05/27/2023,04/27/2023
124170,301,107,100g,6,3,05/27/2023,04/27/2023
124170,303,1.920,100g,6,3,05/27/2023,04/27/2023
124170,306,,100g,6,3,05/27/2023,04/27/2023
124170,307,321,100g,6,3,05/27/2023,04/27/2023
124170,320,,100g,6,3,12/12/2024,04/27/2023
124170,328,,100g,6,3,05/27/2023,04/27/2023
124170,401,51.300,100g,6,3,05/27/2023,04/27/2023
124170,539,,100g,6,3,05/27/2023,04/27/2023
124170,601,16,100g,6,3,05/27/2023,04/27/2023
124170,605,0,100g,6,3,05/27/2023,04/27/2023
124170,606,1.070,100g,6,3,05/27/2023,04/27/2023
124171,203,13.5,100g,6,3,05/27/2023,08/31/2023
124171,204,10.100,100g,6,3,05/27/2023,08/31/2023
124171,205,27.900,100g,6,3,05/27/2023,08/31/2023
124171,207,,100g,6,3,05/27/2023,08/31/2023
124171,208,253,100g,6,3,05/27/2023,08/31/2023
124171,255,,100g,6,3,05/27/2023,08/31/2023
124171,269,1.690,100g,6,3,05/27/2023,08/31/2023
124171,291,2.5,100g,6,3,05/27/2023,08/31/2023
124171,301,338,100g,6,3,05/27/2023,08/31/2023
124171,303,12.200,100g,6,3,05/27/2023,08/31/2023
124171,306,,100g,6,3,05/27/2023,08/31/2023
124171,307,371,100g,6,3,05/27/2023,08/31/2023
124171,320,,100g,6,3,12/12/2024,08/31/2023
124171,328,,100g,6,3,05/27/2023,08/31/2023
124171,401,0,100g,6,3,05/27/2023,08/31/2023
124171,539,,100g,6,3,05/27/2023,08/31/2023
124171,601,30,100g,6,3,05/27/2023,08/31/2023
124171,605,0,100g,6,3,05/27/2023,08/31/2023
124171,606,5.070,100g,6,3,05/27/2023,08/31/2023
124172,203,10,100g,6,3,05/27/2023,04/27/2023
124172,204,8.570,100g,6,3,05/27/2023,04/27/2023
124172,205,24.300,100g,6,3,05/27/2023,04/27/2023
124172,207,,100g,6,3,05/27/2023,04/27/2023
124172,208,221,100g,6,3,05/27/2023,04/27/2023
124172,255,,100g,6,3,05/27/2023,04/27/2023
124172,269,4.290,100g,6,3,05/27/2023,04/27/2023
124172,291,0,100g,6,3,05/27/2023,04/27/2023
124172,301,242,100g,6,3,05/27/2023,04/27/2023
124172,303,1.430,100g,6,3,05/27/2023,04/27/2023
124172,306,68,100g,6,3,05/27/2023,04/27/2023
124172,307,457,100g,6,3,05/27/2023,04/27/2023
124172,320,,100g,6,3,12/12/2024,04/27/2023
124172,328,,100g,6,3,05/27/2023,04/27/2023
124172,401,0,100g,6,3,05/27/2023,04/27/2023
124172,539,1.400,100g,6,3,05/27/2023,04/27/2023
124172,601,25,100g,6,3,05/27/2023,04/27/2023
124172,605,0,100g,6,3,05/27/2023,04/27/2023
124172,606,4.290,100g,6,3,05/27/2023,04/27/2023
124173,203,10.700,100g,6,3,05/27/2023,04/27/2023
124173,204,3.570,100g,6,3,05/27/2023,04/27/2023
124173,205,55.400,100g,6,3,05/27/2023,04/27/2023
124173,207,,100g,6,3,05/27/2023,04/27/2023
124173,208,268,100g,6,3,05/27/2023,04/27/2023
124173,255,,100g,6,3,05/27/2023,04/27/2023
124173,269,5.360,100g,6,3,05/27/2023,04/27/2023
124173,291,5.400,100g,6,3,05/27/2023,04/27/2023
124173,301,27,100g,6,3,05/27/2023,04/27/2023
124173,303,3.390,100g,6,3,05/27/2023,04/27/2023
124173,306,184,100g,6,3,05/27/2023,04/27/2023
124173,307,518,100g,6,3,05/27/2023,04/27/2023
124173,320,,100g,6,3,12/12/2024,04/27/2023
124173,328,,100g,6,3,05/27/2023,04/27/2023
124173,401,0,100g,6,3,05/27/2023,04/27/2023
124173,539,3.600,100g,6,3,05/27/2023,04/27/2023
124173,601,0,100g,6,3,05/27/2023,04/27/2023
124173,605,0,100g,6,3,05/27/2023,04/27/2023
124173,606,0,100g,6,3,05/27/2023,04/27/2023
124174,203,16.900,100g,6,3,05/27/2023,04/27/2023
124174,204,16.900,100g,6,3,05/27/2023,04/27/2023
124174,205,32.800,100g,6,3,05/27/2023,04/27/2023
124174,207,,100g,6,3,05/27/2023,04/27/2023
124174,208,347,100g,6,3,05/27/2023,04/27/2023
124174,255,,100g,6,3,05/27/2023,04/27/2023
124174,269,9.370,100g,6,3,05/27/2023,04/27/2023
124174,291,2.800,100g,6,3,05/27/2023,04/27/2023
124174,301,207,100g,6,3,05/27/2023,04/27/2023
124174,303,7.5,100g,6,3,05/27/2023,04/27/2023
124174,306,208,100g,6,3,05/27/2023,04/27/2023
124174,307,881,100g,6,3,05/27/2023,04/27/2023
124174,320,,100g,6,3,12/12/2024,04/27/2023
124174,328,,100g,6,3,05/27/2023,04/27/2023
124174,401,0,100g,6,3,05/27/2023,04/27/2023
124174,539,6.600,100g,6,3,05/27/2023,04/27/2023
124174,601,52,100g,6,3,05/27/2023,04/27/2023
124174,605,0,100g,6,3,05/27/2023,04/27/2023
124174,606,4.690,100g,6,3,05/27/2023,04/27/2023
124175,203,4,100g,6,3,05/27/2023,01/22/2024
124175,204,11,100g,6,3,05/27/2023,01/22/2024
124175,205,37,100g,6,3,05/27/2023,01/22/2024
124175,207,,100g,6,3,05/27/2023,01/13/2025
124175,208,260,100g,6,3,05/27/2023,01/22/2024
124175,255,,100g,6,3,05/27/2023,01/13/2025
124175,269,19,100g,6,3,05/27/2023,01/22/2024
124175,291,2,100g,6,3,05/27/2023,01/22/2024
124175,301,7,100g,6,3,05/27/2023,01/22/2024
124175,303,1,100g,6,3,05/27/2023,01/22/2024
124175,306,30,100g,6,3,05/27/2023,01/22/2024
124175,307,105,100g,6,3,05/27/2023,01/22/2024
124175,320,,100g,6,3,12/12/2024,01/13/2025
124175,328,0,100g,6,3,05/27/2023,01/22/2024
124175,401,0,100g,6,3,05/27/2023,05/27/2023
124175,539,17,100g,6,3,05/27/2023,01/22/2024
124175,601,15,100g,6,3,05/27/2023,01/22/2024
124175,605,0,100g,6,3,05/27/2023,05/27/2023
124175,606,3,100g,6,3,05/27/2023,01/22/2024
124176,203,5.950,100g,6,3,05/27/2023,04/27/2023
124176,204,17.900,100g,6,3,05/27/2023,04/27/2023
124176,205,55.100,100g,6,3,05/27/2023,04/27/2023
124176,207,,100g,6,3,05/27/2023,04/27/2023
124176,208,387,100g,6,3,05/27/2023,04/27/2023
124176,255,,100g,6,3,05/27/2023,04/27/2023
124176,269,28.300,100g,6,3,05/27/2023,04/27/2023
124176,291,3,100g,6,3,05/27/2023,04/27/2023
124176,301,16,100g,6,3,05/27/2023,04/27/2023
124176,303,1.490,100g,6,3,05/27/2023,04/27/2023
124176,306,43,100g,6,3,05/27/2023,04/27/2023
124176,307,149,100g,6,3,05/27/2023,04/27/2023
124176,320,,100g,6,3,12/12/2024,04/27/2023
124176,328,,100g,6,3,05/27/2023,04/27/2023
124176,401,0,100g,6,3,05/27/2023,04/27/2023
124176,539,26.800,100g,6,3,05/27/2023,04/27/2023
124176,601,22,100g,6,3,05/27/2023,04/27/2023
124176,605,0,100g,6,3,05/27/2023,04/27/2023
124176,606,5.950,100g,6,3,05/27/2023,04/27/2023
124177,203,16.900,100g,6,3,05/27/2023,08/31/2023
124177,204,7.680,100g,6,3,05/27/2023,08/31/2023
124177,205,26.900,100g,6,3,05/27/2023,08/31/2023
124177,207,,100g,6,3,05/27/2023,08/31/2023
124177,208,238,100g,6,3,05/27/2023,08/31/2023
124177,255,,100g,6,3,05/27/2023,08/31/2023
124177,269,5.380,100g,6,3,05/27/2023,08/31/2023
124177,291,0,100g,6,3,05/27/2023,08/31/2023
124177,301,270,100g,6,3,05/27/2023,08/31/2023
124177,303,2.300,100g,6,3,05/27/2023,08/31/2023
124177,306,303,100g,6,3,05/27/2023,08/31/2023
124177,307,553,100g,6,3,05/27/2023,08/31/2023
124177,320,,100g,6,3,12/12/2024,08/31/2023
124177,328,0,100g,6,3,05/27/2023,08/31/2023
124177,401,0,100g,6,3,05/27/2023,08/31/2023
124177,539,4.600,100g,6,3,05/27/2023,08/31/2023
124177,601,23,100g,6,3,05/27/2023,08/31/2023
124177,605,0,100g,6,3,05/27/2023,08/31/2023
124177,606,2.690,100g,6,3,05/27/2023,08/31/2023
124178,203,15.800,100g,6,3,05/27/2023,08/31/2023
124178,204,8.270,100g,6,3,05/27/2023,08/31/2023
124178,205,26.300,100g,6,3,05/27/2023,08/31/2023
124178,207,,100g,6,3,05/27/2023,08/31/2023
124178,208,241,100g,6,3,05/27/2023,08/31/2023
124178,255,,100g,6,3,05/27/2023,08/31/2023
124178,269,5.260,100g,6,3,05/27/2023,08/31/2023
124178,291,0,100g,6,3,05/27/2023,08/31/2023
124178,301,262,100g,6,3,05/27/2023,08/31/2023
124178,303,2.260,100g,6,3,05/27/2023,08/31/2023
124178,306,332,100g,6,3,05/27/2023,08/31/2023
124178,307,624,100g,6,3,05/27/2023,08/31/2023
124178,320,,100g,6,3,12/12/2024,08/31/2023
124178,328,0,100g,6,3,05/27/2023,08/31/2023
124178,401,0,100g,6,3,05/27/2023,08/31/2023
124178,539,4.5,100g,6,3,05/27/2023,08/31/2023
124178,601,30,100g,6,3,05/27/2023,08/31/2023
124178,605,0,100g,6,3,05/27/2023,08/31/2023
124178,606,3.010,100g,6,3,05/27/2023,08/31/2023
124179,203,15.300,100g,6,3,05/27/2023,08/31/2023
124179,204,13.600,100g,6,3,05/27/2023,08/31/2023
124179,205,25.5,100g,6,3,05/27/2023,08/31/2023
124179,207,,100g,6,3,05/27/2023,08/31/2023
124179,208,281,100g,6,3,05/27/2023,08/31/2023
124179,255,,100g,6,3,05/27/2023,08/31/2023
124179,269,3.400,100g,6,3,05/27/2023,08/31/2023
124179,291,2.600,100g,6,3,05/27/2023,08/31/2023
124179,301,365,100g,6,3,05/27/2023,08/31/2023
124179,303,0.850,100g,6,3,05/27/2023,08/31/2023
124179,306,225,100g,6,3,05/27/2023,08/31/2023
124179,307,527,100g,6,3,05/27/2023,08/31/2023
124179,320,,100g,6,3,12/12/2024,08/31/2023
124179,328,0,100g,6,3,05/27/2023,08/31/2023
124179,401,0,100g,6,3,05/27/2023,08/31/2023
124179,539,1.700,100g,6,3,05/27/2023,08/31/2023
124179,601,30,100g,6,3,05/27/2023,08/31/2023
124179,605,0,100g,6,3,05/27/2023,08/31/2023
124179,606,7.650,100g,6,3,05/27/2023,08/31/2023
124180,203,15.400,100g,6,3,05/27/2023,08/31/2023
124180,204,9.530,100g,6,3,05/27/2023,08/31/2023
124180,205,24.900,100g,6,3,05/27/2023,08/31/2023
124180,207,,100g,6,3,05/27/2023,08/31/2023
124180,208,242,100g,6,3,05/27/2023,08/31/2023
124180,255,,100g,6,3,05/27/2023,08/31/2023
124180,269,4.400,100g,6,3,05/27/2023,08/31/2023
124180,291,0,100g,6,3,05/27/2023,08/31/2023
124180,301,230,100g,6,3,05/27/2023,08/31/2023
124180,303,2.200,100g,6,3,05/27/2023,08/31/2023
124180,306,151,100g,6,3,05/27/2023,08/31/2023
124180,307,711,100g,6,3,05/27/2023,08/31/2023
124180,320,,100g,6,3,12/12/2024,08/31/2023
124180,328,0,100g,6,3,05/27/2023,08/31/2023
124180,401,0,100g,6,3,05/27/2023,08/31/2023
124180,539,3.700,100g,6,3,05/27/2023,08/31/2023
124180,601,33,100g,6,3,05/27/2023,08/31/2023
124180,605,0,100g,6,3,05/27/2023,08/31/2023
124180,606,3.670,100g,6,3,05/27/2023,08/31/2023
124181,203,16.300,100g,6,3,05/27/2023,08/31/2023
124181,204,10.100,100g,6,3,05/27/2023,08/31/2023
124181,205,24.100,100g,6,3,05/27/2023,08/31/2023
124181,207,,100g,6,3,05/27/2023,08/31/2023
124181,208,248,100g,6,3,05/27/2023,08/31/2023
124181,255,,100g,6,3,05/27/2023,08/31/2023
124181,269,3.880,100g,6,3,05/27/2023,08/31/2023
124181,291,2.300,100g,6,3,05/27/2023,08/31/2023
124181,301,210,100g,6,3,05/27/2023,08/31/2023
124181,303,1.550,100g,6,3,05/27/2023,08/31/2023
124181,306,253,100g,6,3,05/27/2023,08/31/2023
124181,307,497,100g,6,3,05/27/2023,08/31/2023
124181,320,,100g,6,3,12/12/2024,08/31/2023
124181,328,0,100g,6,3,05/27/2023,08/31/2023
124181,401,0,100g,6,3,05/27/2023,08/31/2023
124181,539,2.300,100g,6,3,05/27/2023,08/31/2023
124181,601,27,100g,6,3,05/27/2023,08/31/2023
124181,605,0,100g,6,3,05/27/2023,08/31/2023
124181,606,4.660,100g,6,3,05/27/2023,08/31/2023
124182,203,13.200,100g,6,3,05/27/2023,04/27/2023
124182,204,10.300,100g,6,3,05/27/2023,04/27/2023
124182,205,21.400,100g,6,3,05/27/2023,04/27/2023
124182,207,,100g,6,3,05/27/2023,04/27/2023
124182,208,236,100g,6,3,05/27/2023,04/27/2023
124182,255,,100g,6,3,05/27/2023,04/27/2023
124182,269,2.210,100g,6,3,05/27/2023,04/27/2023
124182,291,2.200,100g,6,3,05/27/2023,04/27/2023
124182,301,170,100g,6,3,05/27/2023,04/27/2023
124182,303,1.470,100g,6,3,05/27/2023,04/27/2023
124182,306,83,100g,6,3,05/27/2023,04/27/2023
124182,307,633,100g,6,3,05/27/2023,04/27/2023
124182,320,,100g,6,3,12/12/2024,04/27/2023
124182,328,,100g,6,3,05/27/2023,04/27/2023
124182,401,0,100g,6,3,05/27/2023,04/27/2023
124182,539,1.5,100g,6,3,05/27/2023,04/27/2023
124182,601,33,100g,6,3,05/27/2023,04/27/2023
124182,605,0,100g,6,3,05/27/2023,04/27/2023
124182,606,5.150,100g,6,3,05/27/2023,04/27/2023
124183,203,9.440,100g,6,3,05/27/2023,06/29/2023
124183,204,2.360,100g,6,3,05/27/2023,06/29/2023
124183,205,31.5,100g,6,3,05/27/2023,06/29/2023
124183,207,,100g,6,3,05/27/2023,06/29/2023
124183,208,189,100g,6,3,05/27/2023,06/29/2023
124183,255,,100g,6,3,05/27/2023,06/29/2023
124183,269,1.570,100g,6,3,05/27/2023,06/29/2023
124183,291,3.100,100g,6,3,05/27/2023,06/29/2023
124183,301,55,100g,6,3,05/27/2023,06/29/2023
124183,303,3.150,100g,6,3,05/27/2023,06/29/2023
124183,306,175,100g,6,3,05/27/2023,06/29/2023
124183,307,220,100g,6,3,05/27/2023,06/29/2023
124183,320,,100g,6,3,12/12/2024,06/29/2023
124183,328,0,100g,6,3,05/27/2023,06/29/2023
124183,401,0,100g,6,3,05/27/2023,06/29/2023
124183,539,0,100g,6,3,05/27/2023,06/29/2023
124183,601,31,100g,6,3,05/27/2023,06/29/2023
124183,605,0,100g,6,3,05/27/2023,06/29/2023
124183,606,0.790,100g,6,3,05/27/2023,06/29/2023
124184,203,7.410,100g,6,3,05/27/2023,11/16/2023
124184,204,18.5,100g,6,3,05/27/2023,11/16/2023
124184,205,66.700,100g,6,3,05/27/2023,11/16/2023
124184,207,,100g,6,3,05/27/2023,11/16/2023
124184,208,481,100g,6,3,05/27/2023,11/16/2023
124184,255,,100g,6,3,05/27/2023,11/16/2023
124184,269,33.300,100g,6,3,05/27/2023,11/16/2023
124184,291,7.400,100g,6,3,05/27/2023,11/16/2023
124184,301,56,100g,6,3,05/27/2023,11/16/2023
124184,303,3.700,100g,6,3,05/27/2023,11/16/2023
124184,306,263,100g,6,3,05/27/2023,11/16/2023
124184,307,426,100g,6,3,05/27/2023,11/16/2023
124184,320,,100g,6,3,12/12/2024,11/16/2023
124184,328,0,100g,6,3,05/27/2023,11/16/2023
124184,401,0,100g,6,3,05/27/2023,11/16/2023
124184,539,33.300,100g,6,3,05/27/2023,11/16/2023
124184,601,0,100g,6,3,05/27/2023,11/16/2023
124184,605,0,100g,6,3,05/27/2023,11/16/2023
124184,606,3.700,100g,6,3,05/27/2023,11/16/2023
124185,203,7.410,100g,6,3,05/27/2023,11/16/2023
124185,204,18.5,100g,6,3,05/27/2023,11/16/2023
124185,205,70.400,100g,6,3,05/27/2023,11/16/2023
124185,207,,100g,6,3,05/27/2023,11/16/2023
124185,208,481,100g,6,3,05/27/2023,11/16/2023
124185,255,,100g,6,3,05/27/2023,11/16/2023
124185,269,33.300,100g,6,3,05/27/2023,11/16/2023
124185,291,7.400,100g,6,3,05/27/2023,11/16/2023
124185,301,33,100g,6,3,05/27/2023,11/16/2023
124185,303,7.410,100g,6,3,05/27/2023,11/16/2023
124185,306,363,100g,6,3,05/27/2023,11/16/2023
124185,307,481,100g,6,3,05/27/2023,11/16/2023
124185,320,,100g,6,3,12/12/2024,11/16/2023
124185,328,0,100g,6,3,05/27/2023,11/16/2023
124185,401,0,100g,6,3,05/27/2023,11/16/2023
124185,539,29.600,100g,6,3,05/27/2023,11/16/2023
124185,601,0,100g,6,3,05/27/2023,11/16/2023
124185,605,0,100g,6,3,05/27/2023,11/16/2023
124185,606,3.700,100g,6,3,05/27/2023,11/16/2023
124186,203,6.270,100g,6,3,05/27/2023,08/15/2024
124186,204,27.100,100g,6,3,05/27/2023,08/15/2024
124186,205,61.900,100g,6,3,05/27/2023,08/15/2024
124186,207,,100g,6,3,05/27/2023,08/15/2024
124186,208,506,100g,6,3,05/27/2023,08/15/2024
124186,255,,100g,6,3,05/27/2023,08/15/2024
124186,269,2.640,100g,6,3,05/27/2023,08/15/2024
124186,291,5.5,100g,6,3,05/27/2023,08/15/2024
124186,301,41,100g,6,3,05/27/2023,08/15/2024
124186,303,1.880,100g,6,3,05/27/2023,08/15/2024
124186,306,284,100g,6,3,05/27/2023,08/15/2024
124186,307,718,100g,6,3,05/27/2023,08/15/2024
124186,320,,100g,6,3,12/12/2024,08/15/2024
124186,328,0,100g,6,3,05/27/2023,08/15/2024
124186,401,,100g,6,3,05/27/2023,08/15/2024
124186,539,0.200,100g,6,3,05/27/2023,08/15/2024
124186,601,2,100g,6,3,05/27/2023,08/15/2024
124186,605,0.370,100g,6,3,05/27/2023,08/15/2024
124186,606,3.700,100g,6,3,05/27/2023,08/15/2024
124187,203,7.340,100g,6,3,05/27/2023,12/19/2024
124187,204,20,100g,6,3,05/27/2023,12/19/2024
124187,205,67.900,100g,6,3,05/27/2023,12/19/2024
124187,207,,100g,6,3,05/27/2023,12/19/2024
124187,208,475,100g,6,3,05/27/2023,12/19/2024
124187,255,,100g,6,3,05/27/2023,12/19/2024
124187,269,0.920,100g,6,3,05/27/2023,12/19/2024
124187,291,5.510,100g,6,3,05/27/2023,12/19/2024
124187,301,92,100g,6,3,05/27/2023,12/19/2024
124187,303,1.840,100g,6,3,05/27/2023,12/19/2024
124187,306,82.700,100g,6,3,05/27/2023,12/19/2024
124187,307,397,100g,6,3,05/27/2023,12/19/2024
124187,320,,100g,6,3,12/12/2024,12/19/2024
124187,328,0,100g,6,3,05/27/2023,12/19/2024
124187,401,,100g,6,3,05/27/2023,12/19/2024
124187,539,0,100g,6,3,05/27/2023,12/19/2024
124187,601,0,100g,6,3,05/27/2023,12/19/2024
124187,605,0.240,100g,6,3,05/27/2023,12/19/2024
124187,606,2.580,100g,6,3,05/27/2023,12/19/2024
124188,203,7.140,100g,6,3,05/27/2023,08/15/2024
124188,204,21.400,100g,6,3,05/27/2023,08/15/2024
124188,205,67.900,100g,6,3,05/27/2023,08/15/2024
124188,207,,100g,6,3,05/27/2023,08/15/2024
124188,208,500,100g,6,3,05/27/2023,08/15/2024
124188,255,,100g,6,3,05/27/2023,08/15/2024
124188,269,0,100g,6,3,05/27/2023,08/15/2024
124188,291,7.100,100g,6,3,05/27/2023,08/15/2024
124188,301,107,100g,6,3,05/27/2023,08/15/2024
124188,303,1.790,100g,6,3,05/27/2023,08/15/2024
124188,306,0,100g,6,3,05/27/2023,08/15/2024
124188,307,393,100g,6,3,05/27/2023,08/15/2024
124188,320,,100g,6,3,12/12/2024,08/15/2024
124188,328,0,100g,6,3,05/27/2023,08/15/2024
124188,401,,100g,6,3,05/27/2023,08/15/2024
124188,539,0,100g,6,3,05/27/2023,08/15/2024
124188,601,0,100g,6,3,05/27/2023,08/15/2024
124188,605,0,100g,6,3,05/27/2023,08/15/2024
124188,606,3.570,100g,6,3,05/27/2023,08/15/2024
124189,203,7.300,100g,6,3,05/27/2023,12/19/2024
124189,204,19.900,100g,6,3,05/27/2023,12/19/2024
124189,205,67.600,100g,6,3,05/27/2023,12/19/2024
124189,207,,100g,6,3,05/27/2023,12/19/2024
124189,208,473,100g,6,3,05/27/2023,12/19/2024
124189,255,,100g,6,3,05/27/2023,12/19/2024
124189,269,0.910,100g,6,3,05/27/2023,12/19/2024
124189,291,5.480,100g,6,3,05/27/2023,12/19/2024
124189,301,91.500,100g,6,3,05/27/2023,12/19/2024
124189,303,1.830,100g,6,3,05/27/2023,12/19/2024
124189,306,82.200,100g,6,3,05/27/2023,12/19/2024
124189,307,395,100g,6,3,05/27/2023,12/19/2024
124189,320,,100g,6,3,12/12/2024,12/19/2024
124189,328,0,100g,6,3,05/27/2023,12/19/2024
124189,401,,100g,6,3,05/27/2023,12/19/2024
124189,539,0,100g,6,3,05/27/2023,12/19/2024
124189,601,0,100g,6,3,05/27/2023,12/19/2024
124189,605,0.240,100g,6,3,05/27/2023,12/19/2024
124189,606,2.570,100g,6,3,05/27/2023,12/19/2024
124190,203,7.370,100g,6,3,05/27/2023,12/19/2024
124190,204,20.200,100g,6,3,05/27/2023,12/19/2024
124190,205,68.200,100g,6,3,05/27/2023,12/19/2024
124190,207,,100g,6,3,05/27/2023,12/19/2024
124190,208,478,100g,6,3,05/27/2023,12/19/2024
