Cn code,Sequence num,Amount,Measure description,Unit amount,Type of unit,Source code,Date added,Last modified
6982,1,1,package without flavor packet,82,g,1,12/23/2013,12/23/2013
6982,2,1,packet,5.6,g,1,12/23/2013,12/23/2013
6983,1,1,package without flavor packet,81,g,1,12/23/2013,12/23/2013
6983,2,1,packet,6,g,1,12/23/2013,12/23/2013
7001,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
7001,2,1,"slice (5-7/8"" x 3-1/2"" x 1/16"")",23,g,1,12/23/2013,12/23/2013
7002,1,2,oz,56,g,1,12/23/2013,12/23/2013
7003,1,1,"slice (4"" dia x 1/8"" thick)",23,g,1,12/23/2013,12/23/2013
7003,2,1,"slice (2-3/4"" dia x 1/16"")",6,g,1,12/23/2013,12/23/2013
7004,1,1,slice,23,g,1,12/23/2013,12/23/2013
7004,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7005,1,4,slices,100,g,1,01/06/2015,01/06/2015
7006,1,1,sausage,91,g,1,12/23/2013,12/23/2013
7007,1,1,slice,30,g,1,09/29/1994,01/07/2015
7007,2,1,serving,28,g,1,11/28/2007,01/07/2015
7008,1,3.527,oz,100,g,1,01/06/2015,01/06/2015
7010,1,1,"slice, medium (4-1/2"" dia x 1/8"" thick) (1 oz)",28,g,1,06/19/1995,11/30/2006
7010,2,1,"slice (4"" dia x 1/8"" thick)",23,g,1,08/29/1997,11/30/2006
7011,1,0.99,oz 1 serving,28,g,1,03/22/1999,11/30/2006
7011,2,1,serving,28,g,1,09/29/1994,11/30/2006
7011,3,1,package,454,g,1,11/28/2007,02/11/2009
7013,1,1,link cooked,85,g,1,12/23/2013,12/23/2013
7014,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
7014,2,1,"slice (2-1/2"" dia x 1/4"" thick)",18,g,1,12/23/2013,12/23/2013
7015,1,1,link,70,g,1,12/23/2013,12/23/2013
7016,1,2.33,links,100,g,1,01/06/2015,01/06/2015
7018,1,1,serving (1 serving),56,g,1,12/23/2013,12/23/2013
7019,1,1,oz,28.35,g,1,09/30/1996,02/11/2009
7019,2,1,"link (4"" long)",60,g,1,11/28/2007,11/28/2007
7020,1,1,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28,g,1,12/23/2013,12/23/2013
7020,2,2,slices,57,g,1,12/23/2013,12/23/2013
7021,1,1,slice,38,g,1,09/30/1996,11/30/2006
7022,1,1,hot dog,49,g,1,09/29/1994,02/13/2019
7022,2,1,package,446,g,1,08/29/1997,03/02/2012
7024,1,3,oz,85,g,1,08/29/1997,02/06/2016
7024,2,1,link,45,g,1,02/06/2016,02/06/2016
7025,1,1,oz,28.35,g,1,08/29/1997,02/11/2009
7025,2,1,frankfurter,45,g,1,11/28/2007,11/28/2007
7026,1,1,oz,28.35,g,1,09/30/1996,02/11/2009
7026,2,1,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21,g,1,11/28/2007,11/28/2007
7027,1,1,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28,g,1,08/29/1997,01/07/2015
7027,2,1,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21,g,1,11/28/2007,11/28/2007
7028,1,1,slice,13,g,1,06/19/1995,02/13/2019
7029,1,56,grams 1 serving,56,g,1,06/19/1995,02/11/2009
7029,2,1,slice,28,g,1,08/29/1997,11/30/2006
7030,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
7030,2,1,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21,g,1,12/23/2013,12/23/2013
7031,1,1,tbsp,15,g,1,12/23/2013,12/23/2013
7031,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7032,1,1,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28,g,1,09/30/1996,01/07/2015
7032,2,2,slices,57,g,1,11/28/2007,11/28/2007
7033,1,1,tbsp,15,g,1,12/23/2013,12/23/2013
7033,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7034,1,1,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28,g,1,12/23/2013,12/23/2013
7034,2,45,g,45,g,1,12/23/2013,12/23/2013
7036,1,1,link,101,g,1,01/31/1994,02/13/2019
7038,1,1,link,72,g,1,03/22/1999,11/30/2006
7038,2,1,oz,28.35,g,1,09/29/1994,11/30/2006
7039,1,1,serving 2 slices,57,g,1,09/30/1996,11/30/2006
7039,2,1,oz,28.35,g,1,01/15/1998,02/11/2009
7039,3,2,oz,57,g,1,11/28/2007,11/28/2007
7040,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
7040,2,1,slice,38,g,1,12/23/2013,12/23/2013
7041,1,1,"slice (2-1/2"" dia x 1/4"" thick)",18,g,1,12/23/2013,12/23/2013
7041,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7043,1,1,slice oval,9.3,g,1,03/22/1999,02/11/2009
7043,2,1,slice rectangle,13.8,g,1,11/28/2007,11/28/2007
7045,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
7045,2,1,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21,g,1,12/23/2013,12/23/2013
7046,1,1,slice,28,g,1,01/04/2010,01/04/2010
7046,2,1,slice NFS,28,g,1,01/04/2010,01/04/2010
7046,3,1,cup wafer slices or shaved,81,g,1,01/04/2010,01/04/2010
7046,4,1,cubic inch,14,g,1,01/04/2010,01/04/2010
7046,5,2,oz,57,g,1,01/04/2010,01/04/2010
7050,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
7050,2,1,slice (15 per 8 oz package),15,g,1,12/23/2013,12/23/2013
7051,1,1,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28,g,1,06/19/1995,11/30/2006
7051,2,2,slices,57,g,1,08/29/1997,11/30/2006
7052,1,2,slices,57,g,1,09/29/1994,12/26/2013
7052,2,1,package (8 oz),227,g,1,01/15/1998,12/26/2013
7053,1,1,tbsp,13,g,1,12/23/2013,12/23/2013
7053,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7054,1,1,tbsp,13,g,1,12/23/2013,12/23/2013
7054,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7055,1,1,tbsp,13,g,1,12/23/2013,12/23/2013
7055,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7056,1,3.52,slices,100,g,1,01/06/2015,01/06/2015
7057,1,3,oz,85,g,1,11/28/2007,02/06/2016
7057,2,1,piece,2,g,1,01/15/1998,02/06/2016
7057,3,1,oz,28,g,1,01/06/2015,02/06/2016
7058,1,1,slice,38,g,1,06/19/1995,11/30/2006
7058,2,2,slices,57,g,1,11/28/2007,11/28/2007
7059,1,3,oz,85,g,1,12/23/2013,12/23/2013
7059,2,1,"sausage (10"" long x 1-1/4"" dia)",227,g,1,12/23/2013,12/23/2013
7060,1,1,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28,g,1,12/23/2013,12/23/2013
7060,2,2,slices,57,g,1,12/23/2013,12/23/2013
7061,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
7061,2,1,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21,g,1,12/23/2013,12/23/2013
7062,1,1,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28,g,1,01/31/1994,11/30/2006
7062,2,2,slices,57,g,1,08/29/1997,11/30/2006
7063,1,1,link,25,g,1,12/23/2013,12/23/2013
7064,1,1,patty,27,g,1,12/23/2013,12/23/2013
7064,2,1,link,23,g,1,12/23/2013,12/23/2013
7064,3,1,serving,48,g,1,12/23/2013,12/23/2013
7065,1,1,"link (raw dimensions: 4"" long x 7/8"" dia), cooked",13,g,1,12/23/2013,12/23/2013
7065,2,1,"patty, cooked (raw dimensions: 3-7/8"" dia x 1/4"" thick)",27,g,1,12/23/2013,12/23/2013
7066,1,1,cup,128,g,1,12/23/2013,12/23/2013
7067,1,1,tbsp,13,g,1,12/23/2013,12/23/2013
7067,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7068,1,1,slice,26,g,1,09/29/1994,11/30/2006
7068,2,1,oz,28.35,g,1,03/22/1999,11/30/2006
7069,1,1,slice round,12.3,g,1,01/31/1994,02/11/2009
7070,1,1,serving,28,g,1,09/29/1994,11/30/2006
7071,1,1,package (4 oz),113,g,1,12/23/2013,12/23/2013
7071,2,1,"slice (3-1/8"" dia x 1/16"" thick)",10,g,1,12/23/2013,12/23/2013
7072,1,1,slice,9.8,g,1,01/15/1998,01/07/2015
7072,2,1,oz,28,g,1,11/28/2007,11/28/2007
7072,3,3,slices 1 serving,27,g,1,12/23/2013,12/23/2013
7073,1,1,tbsp,15,g,1,12/23/2013,12/23/2013
7073,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7074,1,1,"link (4"" long x 1-1/8"" dia)",68,g,1,09/29/1994,11/30/2006
7074,2,1,"link, little (2"" long x 3/4"" dia)",16,g,1,11/28/2007,11/28/2007
7075,1,3,oz,85,g,1,09/29/1994,12/26/2013
7077,1,1,"link (4"" long x 1-1/8"" dia)",68,g,1,01/31/1994,11/30/2006
7077,2,1,"link,  little (2"" long x 3/4"" dia)",16,g,1,09/06/2002,11/30/2006
7078,1,2,oz 1 serving,56,g,1,12/23/2013,12/23/2013
7081,1,1,slice,16,g,1,06/13/1995,02/13/2019
7083,1,1,"sausage (7/8"" dia x 2"" long)",16,g,1,12/23/2013,12/23/2013
7083,2,7,"sausages (drained contents from can, net wt 4 oz)",113,g,1,12/23/2013,12/23/2013
7088,1,1,"slice (4"" dia x 1/8"" thick)",23,g,1,12/23/2013,12/23/2013
7088,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7089,1,1,link,87,g,1,03/22/1999,02/13/2019
7090,1,1,"slice (4"" dia x 1/8"" thick)",23,g,1,12/23/2013,12/23/2013
7090,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7091,1,1,"slice (4"" dia x 1/8"" thick)",23,g,1,12/23/2013,12/23/2013
7091,2,1,oz,28.35,g,1,12/23/2013,12/23/2013
7254,1,1,serving,14,g,1,08/29/1997,11/30/2006
7254,2,1,slice 12 oz pkg,16,g,1,01/06/2015,01/06/2015
7254,3,1,slice 6 oz pkg,9.8,g,1,01/06/2015,01/06/2015
7900,1,3,oz,85,g,1,12/23/2013,12/23/2013
7900,2,1,lb 16 oz,453.6,g,1,12/23/2013,12/23/2013
7905,1,1,frank 1 NLEA serving,57,g,1,12/23/2013,12/23/2013
7906,1,2,oz 1 NLEA serving,56,g,1,12/23/2013,12/23/2013
7908,1,2,oz 1 NLEA serving,56,g,1,12/23/2013,12/23/2013
7909,1,2,oz (1 serving),56,g,1,12/23/2013,12/23/2013
7910,1,1,serving 2.96 oz,84,g,1,12/23/2013,12/23/2013
7911,1,0.25,cup,55,g,1,12/23/2013,12/23/2013
7912,1,1,serving .25 cup,57,g,1,12/23/2013,12/23/2013
7913,1,3.527,oz,100,g,1,01/06/2015,01/06/2015
7914,1,1,link 3 oz,84,g,1,12/23/2013,12/23/2013
7915,1,1,serving 5 pieces,55,g,1,12/23/2013,12/23/2013
7915,2,5,pieces,55,g,1,12/23/2013,12/23/2013
7916,1,1,serving 2.67 oz,76,g,1,12/23/2013,12/23/2013
7917,1,12,oz serving 2.7 oz,77,g,1,12/23/2013,12/23/2013
7918,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
7919,1,1,link,28,g,1,12/23/2013,02/13/2019
7919,2,1,package,450,g,1,02/13/2019,02/13/2019
7921,1,1,oz,28,g,1,12/23/2013,12/23/2013
7922,1,1,serving 2.33 oz,66,g,1,12/23/2013,12/23/2013
7925,1,1,serving 6 slices,57,g,1,12/23/2013,12/23/2013
7926,1,1,oz,28,g,1,12/23/2013,12/23/2013
7927,1,1,serving 2 oz,56,g,1,12/23/2013,12/23/2013
7928,1,1,link,84,g,1,12/23/2013,12/23/2013
7929,1,2,oz,56,g,1,12/23/2013,12/23/2013
7930,1,1,serving 2 oz,56,g,1,12/23/2013,12/23/2013
7931,1,1,serving 2 oz,56,g,1,12/23/2013,12/23/2013
7932,1,1,serving 2 slices,42,g,1,12/23/2013,12/23/2013
7933,1,1,serving 2 slices,42,g,1,12/23/2013,12/23/2013
7934,1,1,serving 2 oz,56,g,1,12/23/2013,12/23/2013
7935,1,1,serving 2 oz,56,g,1,12/23/2013,12/23/2013
7936,1,1,serving 2 oz,56,g,1,12/23/2013,12/23/2013
7937,1,1,oz,28.35,g,1,12/23/2013,12/23/2013
7938,1,1.94,oz (1 serving),55,g,1,12/23/2013,12/23/2013
7939,1,1,link,76,g,1,12/23/2013,12/23/2013
7940,1,1,slice,38,g,1,12/23/2013,12/23/2013
7941,1,1,serving 5 slices,28,g,1,12/23/2013,12/23/2013
7942,1,1,serving 2 oz,56,g,1,12/23/2013,12/23/2013
7943,1,1,slice,28,g,1,12/23/2013,12/23/2013
7944,1,1.69,oz (1 serving),48,g,1,12/23/2013,12/23/2013
7945,1,1,frankfurter,48,g,1,12/23/2013,12/23/2013
7945,2,1,package,451,g,1,12/23/2013,12/23/2013
7949,1,1,serving (1 hot dog),52,g,1,12/23/2013,12/23/2013
7950,1,1,serving (1 hot dog),52,g,1,12/23/2013,12/23/2013
7951,1,1,cubic inch,17,g,1,12/23/2013,12/23/2013
7951,2,1,oz cooked,25,g,1,12/23/2013,02/06/2016
7951,3,2,oz,56,g,1,12/23/2013,12/23/2013
7952,1,1,serving,28,g,1,12/23/2013,12/23/2013
7952,2,1,slice,28,g,1,12/23/2013,12/23/2013
7953,1,1,patty,30,g,1,12/23/2013,12/23/2013
7953,2,1,link,21,g,1,12/23/2013,12/23/2013
7953,3,1,serving,48,g,1,12/23/2013,12/23/2013
7954,1,1,link,19,g,1,12/23/2013,02/13/2019
7955,1,1,serving,57,g,1,12/23/2013,12/23/2013
7956,1,1,serving,43,g,1,12/23/2013,12/23/2013
7957,1,1,serving,57,g,1,12/23/2013,12/23/2013
7958,1,1,serving,57,g,1,12/23/2013,12/23/2013
7959,1,1,serving,28,g,1,12/23/2013,12/23/2013
7959,2,1,slice,28,g,1,12/23/2013,12/23/2013
7960,1,1,serving,28,g,1,12/23/2013,12/23/2013
7960,2,1,slice,28,g,1,12/23/2013,12/23/2013
7961,1,1,slice,12,g,1,02/22/2013,02/22/2013
7962,1,1,frankfurter,51,g,1,12/23/2013,02/06/2016
7963,1,1,frankfurter,50,g,1,12/23/2013,02/06/2016
7964,1,1,frankfurter,48,g,1,12/23/2013,02/06/2016
7965,1,3,oz,85,g,1,12/23/2013,12/23/2013
7965,2,1,package,343,g,1,12/23/2013,12/23/2013
7966,1,3,oz,85,g,1,12/23/2013,02/06/2016
7966,2,1,package,343,g,1,12/23/2013,12/23/2013
7967,1,1,link,23,g,1,12/23/2013,12/23/2013
7967,2,1,patty,37,g,1,12/23/2013,12/23/2013
7968,1,3,oz,85,g,1,12/23/2013,12/23/2013
7968,2,1,link,367,g,1,12/23/2013,12/23/2013
7969,1,1,link,370,g,1,12/23/2013,12/23/2013
7970,1,3,oz,85,g,1,12/23/2013,12/23/2013
7970,2,1,link,396,g,1,12/23/2013,12/23/2013
7971,1,1,slice,33,g,1,12/23/2013,12/23/2013
7972,1,3,oz,85,g,1,01/06/2015,01/06/2015
7972,2,3,pieces,56,g,1,01/06/2015,01/06/2015
7973,1,1,slice,8.1,g,1,01/06/2015,01/06/2015
7974,1,1,serving,15,g,1,02/06/2016,02/06/2016
7978,1,3,oz,85,g,1,02/06/2016,02/06/2016
7979,1,3,oz,85,g,1,02/06/2016,02/06/2016
7979,2,1,serving,56,g,1,02/06/2016,02/06/2016
8037,1,1,CUP,122,g,1,09/29/1994,11/30/2006
8037,2,1,oz,28.35,g,1,08/29/1997,11/30/2006
8084,1,1,oz,28.35,g,1,01/31/1994,12/26/2013
8084,2,1,cup,113,g,1,03/22/1999,12/26/2013
8090,1,1,tbsp,9.7,g,1,01/31/1994,12/26/2013
8090,2,1,cup,156,g,1,09/06/2002,12/26/2013
8091,1,1,cup,257,g,1,12/23/2013,12/23/2013
8091,2,1,TBSP,16,g,1,11/28/2007,01/04/2010
8120,1,1,CUP,81,g,1,01/31/1994,11/30/2006
8120,2,0.333,CUP,27,g,1,11/28/2007,11/28/2007
8121,1,1,CUP,234,g,1,01/31/1994,11/30/2006
8121,2,1,tbsp,14.6,g,1,11/28/2007,11/28/2007
8121,3,0.75,CUP,175,g,1,11/28/2007,11/28/2007
8122,1,1,packet,28,g,1,01/31/1994,11/30/2006
8123,1,1,"cup, cooked",234,g,1,09/29/1994,11/30/2006
8123,2,1,"cup, dry, yields",501,g,1,01/15/1998,11/30/2006
8123,3,1,"oz, dry, yields",177,g,1,12/23/2013,12/23/2013
8123,4,1,"packet, dry, yields",177,g,1,09/06/2002,12/26/2013
8128,1,1,packet,45,g,1,12/23/2013,12/23/2013
8129,1,1,CUP,240,g,1,01/31/1994,11/30/2006
8129,2,1,TBSP,15,g,1,09/06/2002,11/30/2006
8129,3,1,"packet, prepared",161,g,1,09/06/2002,11/30/2006
8133,1,1,CUP,240,g,1,01/31/1994,11/30/2006
8133,2,1,TBSP,15,g,1,09/06/2002,11/30/2006
8133,3,1,"packet, prepared",158,g,1,09/06/2002,11/30/2006
8144,1,1,CUP,94,g,1,01/15/1998,11/30/2006
8144,2,0.333,CUP,31,g,1,11/28/2007,11/28/2007
8145,1,1,CUP,242,g,1,01/31/1994,11/30/2006
8145,2,0.75,CUP,182,g,1,11/28/2007,11/28/2007
8156,1,1,CUP,14,g,1,01/31/1994,11/30/2006
8156,2,0.5,oz,14.2,g,1,03/22/1999,11/30/2006
8157,1,1,CUP,12,g,1,01/31/1994,11/30/2006
8157,2,0.5,oz,14.2,g,1,03/22/1999,11/30/2006
8160,1,1,tbsp,9.7,g,1,12/23/2013,12/23/2013
8160,2,1,cup,156,g,1,12/23/2013,12/23/2013
8161,1,1,CUP,257,g,1,01/31/1994,01/04/2010
8161,2,1,tablespoon,16,g,1,11/28/2007,01/07/2015
8164,1,1,cup,233,g,1,12/23/2013,12/23/2013
8165,1,1,CUP,233,g,1,01/31/1994,01/04/2010
8172,1,1,tbsp,10.9,g,1,12/23/2013,12/23/2013
8172,2,1,cup,176,g,1,12/23/2013,12/23/2013
8173,1,1,CUP,233,g,1,01/31/1994,11/30/2006
8180,1,1,cup,234,g,1,12/23/2013,12/23/2013
8180,2,0.75,cup,175,g,1,12/23/2013,12/23/2013
8183,1,1,CUP,242,g,1,01/31/1994,11/30/2006
8183,2,0.75,CUP,182,g,1,11/28/2007,11/28/2007
8204,1,1,cup,30,g,1,12/23/2013,12/23/2013
8510,1,1,bar,25,g,1,12/23/2013,12/23/2013
8546,1,1,bar,22,g,1,12/03/2007,12/03/2007
8680,1,1,packet,43,g,1,01/06/2015,01/06/2015
9001,1,1,CUP,98,g,1,09/30/1996,11/30/2006
9001,2,1,fruit without refuse,4.8,g,1,01/15/1998,11/30/2006
9002,1,1,CUP,242,g,1,08/29/1997,11/30/2006
9002,2,1,FL OZ,30.2,g,1,09/06/2002,01/05/2010
9003,1,1,"cup, quartered or chopped",125,g,1,09/29/1994,03/25/2007
9003,2,1,cup slices,109,g,1,03/22/1999,02/11/2009
9003,3,1,"large (3-1/4"" dia)",223,g,1,01/15/1998,01/07/2015
9003,4,1,"medium (3"" dia)",182,g,1,09/06/2002,01/07/2015
9003,5,1,"small (2-3/4"" dia)",149,g,1,09/06/2002,01/07/2015
9003,6,1,"extra small (2-1/2"" dia)",101,g,1,07/15/2004,01/07/2015
9003,7,1,NLEA serving,242,g,1,11/28/2007,02/11/2009
9004,1,1,cup slices,110,g,1,09/29/1994,11/30/2006
9004,2,1,"large (3-1/4"" dia)",216,g,1,03/22/1999,01/07/2015
9004,3,1,"medium (3"" dia)",161,g,1,11/28/2007,11/28/2007
9004,4,1,"small (2-3/4"" dia)",132,g,1,11/28/2007,11/28/2007
9005,1,1,cup slices,171,g,1,09/29/1994,11/30/2006
9006,1,1,cup slices,170,g,1,12/23/2013,12/23/2013
9008,1,1,cup slices,204,g,1,12/23/2013,12/23/2013
9009,1,1,CUP,60,g,1,11/02/1994,11/30/2006
9010,1,1,CUP,193,g,1,11/17/1994,11/30/2006
9011,1,1,CUP,86,g,1,11/02/1994,11/30/2006
9011,2,1,ring,6.4,g,1,09/06/2002,11/30/2006
9012,1,1,CUP,255,g,1,11/02/1994,11/30/2006
9013,1,1,CUP,280,g,1,11/17/1994,11/30/2006
9014,1,1,cup slices,173,g,1,09/29/1994,11/30/2006
9015,1,1,cup slices,206,g,1,09/29/1994,11/30/2006
9016,1,1,CUP,248,g,1,01/31/1994,11/30/2006
9016,2,1,FL OZ,31,g,1,09/06/2002,01/05/2010
9016,3,1,drink box (8.45 fl oz),262,g,1,09/06/2002,11/30/2006
9017,1,1,can (6 fl oz),211,g,1,12/23/2013,12/23/2013
9018,1,1,CUP,239,g,1,01/31/1994,11/30/2006
9018,2,1,FL OZ,29.9,g,1,09/06/2002,01/05/2010
9019,1,1,cup,244,g,1,12/23/2013,12/23/2013
9020,1,1,CUP,246,g,1,03/22/1999,02/11/2009
9021,1,1,"cup, halves",155,g,1,01/31/1994,03/25/2007
9021,2,1,"cup, sliced",165,g,1,09/06/2002,03/25/2007
9021,3,1,apricot,35,g,1,09/06/2002,03/25/2007
9022,1,1,"cup, halves",243,g,1,11/02/1994,11/30/2006
9022,2,1,apricot half with liquid,36,g,1,01/15/1998,11/30/2006
9023,1,1,"cup, whole, without pits",227,g,1,11/17/1994,11/30/2006
9024,1,1,"cup, halves",244,g,1,01/31/1994,11/30/2006
9024,2,1,apricot half with liquid,36,g,1,01/15/1998,11/30/2006
9025,1,1,"cup, halves",247,g,1,01/31/1994,11/30/2006
9026,1,1,"cup, halves",253,g,1,01/31/1994,11/30/2006
9026,2,1,apricot half with liquid,40,g,1,01/15/1998,11/30/2006
9027,1,1,"cup, halves",258,g,1,01/31/1994,11/30/2006
9027,2,1,"cup, whole",240,g,1,01/15/1998,11/30/2006
9027,3,1,apricot half with liquid,40,g,1,09/06/2002,11/30/2006
9028,1,1,"cup, whole, without pits",258,g,1,01/31/1994,11/30/2006
9029,1,1,"cup, whole, without pits",246,g,1,01/31/1994,11/30/2006
9030,1,1,cup,119,g,1,12/23/2013,12/23/2013
9031,1,1,cup,249,g,1,12/23/2013,12/23/2013
9032,1,1,"cup, halves",130,g,1,10/19/1994,11/30/2006
9032,2,1,half,3.5,g,1,03/22/1999,11/30/2006
9033,1,1,"cup, halves",250,g,1,01/31/1994,11/30/2006
9034,1,1,"cup, halves",270,g,1,01/31/1994,11/30/2006
9035,1,1,CUP,242,g,1,11/17/1994,11/30/2006
9036,1,1,cup,266,g,1,01/31/1994,02/13/2019
9036,2,1,fl oz,30.4,g,1,09/06/2002,02/13/2019
9037,1,1,"cup, cubes",150,g,1,06/19/1995,11/30/2006
9037,2,1,"cup, pureed",230,g,1,03/22/1999,11/30/2006
9037,3,1,"cup, sliced",146,g,1,09/06/2002,11/30/2006
9037,4,1,"avocado, NS as to Florida or California",201,g,1,09/06/2002,11/30/2006
9037,5,1,NLEA Serving,50,g,1,02/13/2019,02/13/2019
9038,1,1,"cup, pureed",230,g,1,12/23/2013,12/23/2013
9038,2,1,"fruit, without skin and seed",136,g,1,12/23/2013,12/23/2013
9038,3,1,NLEA serving,50,g,1,12/23/2013,02/13/2019
9039,1,1,"cup, pureed",230,g,1,12/23/2013,12/23/2013
9039,2,1,fruit without skin and seeds,304,g,1,12/23/2013,12/23/2013
9039,3,1,NLEA Serving,50,g,1,02/13/2019,02/13/2019
9040,1,1,"cup, mashed",225,g,1,01/31/1994,11/30/2006
9040,2,1,"cup, sliced",150,g,1,01/15/1998,11/30/2006
9040,3,1,"extra small (less than 6"" long)",81,g,1,09/06/2002,11/30/2006
9040,4,1,"small (6"" to 6-7/8"" long)",101,g,1,09/06/2002,11/30/2006
9040,5,1,"medium (7"" to 7-7/8"" long)",118,g,1,09/06/2002,11/30/2006
9040,6,1,"large (8"" to 8-7/8"" long)",136,g,1,09/06/2002,11/30/2006
9040,7,1,"extra large (9"" or longer)",152,g,1,09/06/2002,11/30/2006
9040,8,1,NLEA serving,126,g,1,07/15/2004,11/30/2006
9041,1,1,cup,100,g,1,01/06/2015,01/06/2015
9041,2,1,tbsp,6.2,g,1,12/23/2013,12/23/2013
9042,1,1,CUP,144,g,1,01/31/1994,11/30/2006
9043,1,1,cup,250,g,1,12/23/2013,12/23/2013
9044,1,0.25,cup,40,g,1,12/23/2013,12/23/2013
9046,1,1,CUP,256,g,1,01/31/1994,11/30/2006
9048,1,1,"cup, unthawed",151,g,1,06/19/1995,11/30/2006
9048,2,1,package (18 oz),510,g,1,03/22/1999,11/30/2006
9050,1,1,CUP,148,g,1,08/29/1997,11/30/2006
9050,2,50,berries,68,g,1,01/31/1994,02/11/2009
9052,1,1,CUP,256,g,1,01/31/1994,11/30/2006
9053,1,1,"cup, frozen",140,g,1,12/23/2013,12/23/2013
9054,1,1,"cup, unthawed",155,g,1,03/22/1999,11/30/2006
9054,2,1,package (20 oz),567,g,1,09/29/1994,11/30/2006
9055,1,1,"cup, thawed",230,g,1,10/18/1994,11/30/2006
9055,2,1,package (10 oz),284,g,1,03/22/1999,11/30/2006
9056,1,1,cup,256,g,1,12/23/2013,12/23/2013
9057,1,1,"cup, unthawed",132,g,1,12/23/2013,12/23/2013
9057,2,1,package (10 oz),284,g,1,12/23/2013,12/23/2013
9059,1,1,CUP,220,g,1,08/29/1997,11/30/2006
9059,2,0.25,"fruit, small",96,g,1,09/06/2002,11/30/2006
9060,1,1,"cup, cubes",132,g,1,12/23/2013,12/23/2013
9060,2,1,"cup, sliced",108,g,1,12/23/2013,12/23/2013
9060,3,1,"large (4-1/2"" long)",124,g,1,12/23/2013,12/23/2013
9060,4,1,"medium (3-5/8"" long)",91,g,1,12/23/2013,12/23/2013
9060,5,1,"small (3-1/8"" long)",70,g,1,12/23/2013,12/23/2013
9062,1,1,"cup, pieces",160,g,1,12/23/2013,12/23/2013
9062,2,1,fruit without skin and seeds,235,g,1,12/23/2013,12/23/2013
9063,1,1,"cup, without pits",155,g,1,12/23/2013,12/23/2013
9063,2,1,"cup, with pits, yields",103,g,1,12/23/2013,12/23/2013
9064,1,1,CUP,244,g,1,03/22/1999,03/25/2007
9065,1,1,cup,252,g,1,12/23/2013,12/23/2013
9066,1,1,cup,256,g,1,12/23/2013,12/23/2013
9067,1,1,cup,261,g,1,12/23/2013,12/23/2013
9068,1,1,"cup, unthawed",155,g,1,11/17/1994,11/30/2006
9068,2,1,package (18 oz),510,g,1,08/29/1997,11/30/2006
9070,1,1,"cup, with pits, yields",138,g,1,08/29/1997,02/11/2009
9070,2,1,"cup, without pits",154,g,1,09/29/1994,02/11/2009
9070,3,1,cherry,8.2,g,1,01/15/1998,02/11/2009
9070,4,1,NLEA serving,140,g,1,07/15/2004,11/30/2006
9071,1,1,"cup, pitted",248,g,1,09/29/1994,11/30/2006
9072,1,1,"cup, pitted",250,g,1,09/29/1994,11/30/2006
9073,1,1,"cup, pitted",252,g,1,09/29/1994,11/30/2006
9074,1,1,CUP,253,g,1,06/19/1995,02/11/2009
9075,1,1,"cup, pitted",261,g,1,09/29/1994,11/30/2006
9077,1,1,cup slices,110,g,1,12/23/2013,12/23/2013
9078,1,1,"cup, chopped",110,g,1,01/31/1994,11/30/2006
9078,2,1,"cup, whole",100,g,1,01/06/2015,01/06/2015
9079,1,0.25,cup,40,g,1,12/23/2013,02/06/2016
9081,1,1,CUP,277,g,1,03/22/1999,11/30/2006
9081,2,1,"slice (1/2"" thick, approx 8 slices per can)",57,g,1,10/18/1994,11/30/2006
9082,1,1,CUP,275,g,1,11/17/1994,11/30/2006
9083,1,1,cup,112,g,1,12/23/2013,12/23/2013
9084,1,1,CUP,112,g,1,08/29/1997,11/30/2006
